VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,PJ_ou_PF,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços,Tam_Empresa,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento,Churned
49757.98,8.99,143784.0,83.0,1,1,0,0,2,9,5,9,21,0
45027.31,5.99,236787.5,115.0,1,0,0,1,1,8,18,9,4,0
36373.7,5.99,697394.0,98.0,1,0,0,1,1,9,4,9,21,0
36373.3,5.99,697394.0,98.0,1,0,0,1,1,9,12,10,1,0
47880.35,5.99,247027.0,122.0,1,0,0,1,2,8,18,9,4,0
16709.56,5.99,254785.0,122.0,1,0,0,1,2,9,3,9,26,0
21023.87,5.99,254785.0,122.0,1,0,0,1,2,9,8,9,28,0
16709.66,5.99,254785.0,122.0,1,0,0,1,2,9,14,10,8,0
47102.08,5.99,255036.5,113.0,1,1,0,0,0,8,18,9,11,0
132343.65,5.99,255036.5,113.0,1,1,0,0,0,8,19,9,10,0
116954.85,5.99,255036.5,113.0,1,1,0,0,0,8,20,9,10,0
47100.88,5.99,255036.5,113.0,1,1,0,0,0,8,21,9,11,0
132343.65,5.99,255036.5,113.0,1,1,0,0,0,8,25,9,18,0
47100.88,5.99,255036.5,113.0,1,1,0,0,0,8,26,9,17,0
116954.85,5.99,687301.0,85.0,1,1,0,0,0,9,9,10,1,0
132343.65,5.99,687301.0,85.0,1,1,0,0,0,9,11,10,2,0
39256.74,5.99,247027.0,122.0,1,0,0,1,2,8,19,9,13,0
20304.53,5.99,247027.0,104.0,1,0,0,1,2,9,7,10,2,0
41374.9,6.99,234489.0,115.0,1,0,0,1,1,8,19,9,4,0
80757.55,6.99,234489.0,100.0,1,0,0,1,1,9,15,10,2,0
52423.85,4.99,220230.0,125.0,1,0,1,0,2,8,19,9,5,0
36895.85,4.99,220230.0,125.0,1,0,1,0,2,8,23,9,10,0
31256.5,4.99,220230.0,125.0,1,0,1,0,2,8,24,9,10,0
32566.9,4.99,220230.0,125.0,1,0,1,0,2,8,28,9,13,0
31256.7,4.99,220230.0,125.0,1,0,1,0,2,8,29,9,14,0
16283.65,4.99,220230.0,125.0,1,0,1,0,2,8,30,9,17,0
21609.25,4.99,220230.0,125.0,1,0,1,0,2,8,31,9,17,0
44488.6,8.99,252141.0,115.0,1,0,0,1,0,8,19,9,4,0
22744.3,8.99,252141.0,115.0,1,0,0,1,0,8,19,9,4,0
17008.95,8.99,252141.0,115.0,1,0,0,1,0,8,19,9,4,0
17009.2,8.99,252141.0,115.0,1,0,0,1,0,8,21,9,6,0
16950.15,8.99,305058.0,116.0,1,0,0,1,0,9,8,9,25,0
144024.73,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,19,9,13,0
40819.01,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,20,9,5,0
36266.32,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,21,9,10,0
73252.96,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,21,9,6,0
35442.7,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,24,9,13,0
78927.97,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,24,9,18,0
151908.84,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,26,9,11,0
22598.58,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,26,9,17,0
145687.75,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,27,9,21,0
73048.34,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,31,9,25,0
14104.36,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,31,9,17,0
137747.51,6.99,521521.0,125.0,1,1,0,0,1,9,2,9,27,0
135939.37,6.99,521521.0,125.0,1,1,0,0,1,9,3,9,28,0
37133.57,6.99,521521.0,125.0,1,1,0,0,1,9,3,9,24,0
137194.03,6.99,521521.0,125.0,1,1,0,0,1,9,3,9,28,0
157662.39,6.99,521521.0,125.0,1,1,0,0,1,9,4,9,20,0
37133.57,6.99,521521.0,125.0,1,1,0,0,1,9,5,9,25,0
83299.58,6.99,521521.0,125.0,1,1,0,0,1,9,5,9,25,0
157306.73,6.99,521521.0,125.0,1,1,0,0,1,9,6,10,1,0
141606.19,6.99,521521.0,125.0,1,1,0,0,1,9,9,10,4,0
36302.63,6.99,521521.0,125.0,1,1,0,0,1,9,10,10,1,0
38328.65,6.99,521521.0,125.0,1,1,0,0,1,9,11,10,8,0
37133.47,6.99,521521.0,125.0,1,1,0,0,1,9,11,10,1,0
31157.46,6.99,521521.0,125.0,1,1,0,0,1,9,12,10,8,0
13990.55,6.99,521521.0,125.0,1,1,0,0,1,9,14,10,1,0
135939.37,6.99,521521.0,125.0,1,1,0,0,1,9,14,10,9,0
114487.67,6.99,521521.0,125.0,1,1,0,0,1,9,14,10,9,0
11135.07,4.99,251268.0,115.0,1,0,0,1,0,8,19,9,10,0
64280.48,4.99,251268.0,115.0,1,0,0,1,0,8,26,9,17,0
23821.06,4.99,251268.0,115.0,1,0,0,1,0,8,30,9,19,0
31726.1,4.99,220230.0,125.0,1,0,1,0,2,8,19,9,20,0
15763.05,4.99,220230.0,125.0,1,0,1,0,2,8,30,10,1,0
15988.05,4.99,296009.0,98.0,1,0,1,0,2,9,7,10,8,0
47149.98,5.99,228480.0,119.0,1,1,0,0,2,8,19,9,17,1
19156.65,5.99,228480.0,119.0,1,1,0,0,2,8,19,9,18,0
19156.65,5.99,228480.0,119.0,1,1,0,0,2,8,21,9,20,0
38313.3,5.99,228480.0,119.0,1,1,0,0,2,8,30,10,2,0
82137.87,4.99,239337.0,115.0,1,0,0,1,1,8,19,9,4,0
32177.805,4.99,239337.0,102.0,1,0,0,1,1,9,2,9,18,0
29609.1,4.99,239337.0,102.0,1,0,0,1,1,9,10,9,26,0
20004.73,5.99,255036.5,113.0,1,1,0,0,0,8,19,9,6,0
20145.44,5.99,255036.5,113.0,1,1,0,0,0,8,21,9,10,0
16116.35,5.99,255036.5,113.0,1,1,0,0,0,8,26,9,13,0
26431.37,5.99,255036.5,113.0,1,1,0,0,0,8,31,9,18,0
20554.54,5.99,231950.0,100.0,1,1,0,0,0,9,3,9,21,0
20679.46,5.99,231950.0,100.0,1,1,0,0,0,9,10,9,28,0
20729.59,5.99,231950.0,100.0,1,1,0,0,0,9,11,10,1,0
42385.25,4.99,274147.0,117.0,1,1,0,0,1,8,19,9,4,0
145693.85,4.99,274147.0,117.0,1,1,0,0,1,8,22,9,10,0
83888.0,4.99,274147.0,117.0,1,1,0,0,1,8,27,9,12,0
15354.6,4.99,206909.0,144.0,1,1,0,0,1,9,13,10,1,0
91068.85,4.99,206909.0,144.0,1,1,0,0,1,9,14,10,1,0
11078.82,6.99,237934.0,113.0,1,1,0,0,0,8,19,9,14,1
11078.82,6.99,237934.0,113.0,1,1,0,0,0,8,19,9,10,1
20317.45,6.99,237934.0,113.0,1,1,0,0,0,8,20,9,10,1
11465.14,6.99,237934.0,113.0,1,1,0,0,0,8,21,9,14,1
20457.78,6.99,237934.0,113.0,1,1,0,0,0,8,22,9,10,1
32424.64,6.99,237934.0,113.0,1,1,0,0,0,8,23,9,14,1
4824.64,6.99,237934.0,113.0,1,1,0,0,0,8,23,9,18,1
9501.74,6.99,237934.0,113.0,1,1,0,0,0,8,26,9,14,1
28459.58,6.99,237934.0,113.0,1,1,0,0,0,8,26,9,18,1
20457.78,6.99,237934.0,113.0,1,1,0,0,0,8,26,9,14,1
11960.18,6.99,237934.0,113.0,1,1,0,0,0,8,28,9,18,1
20565.3,6.99,237934.0,113.0,1,1,0,0,0,8,29,9,18,1
4529.84,6.99,237934.0,113.0,1,1,0,0,0,8,30,9,21,1
1182.0,6.99,237934.0,113.0,1,1,0,0,0,8,30,10,5,0
11859.84,6.99,237934.0,113.0,1,1,0,0,0,8,30,9,19,1
32550.42,6.99,237934.0,113.0,1,1,0,0,0,8,31,9,21,1
3750.42,6.99,237934.0,113.0,1,1,0,0,0,8,31,9,21,1
20710.54,6.99,121122.0,102.0,1,1,0,0,0,9,2,9,21,1
33136.83,6.99,121122.0,102.0,1,1,0,0,0,9,3,9,24,1
44439.25,6.99,121122.0,102.0,1,1,0,0,0,9,6,9,25,1
29939.25,6.99,121122.0,102.0,1,1,0,0,0,9,6,9,25,1
20710.54,6.99,121122.0,102.0,1,1,0,0,0,9,6,9,26,1
20710.54,6.99,121122.0,102.0,1,1,0,0,0,9,7,9,28,1
11864.36,6.99,121122.0,102.0,1,1,0,0,0,9,9,9,28,1
32577.36,6.99,121122.0,102.0,1,1,0,0,0,9,9,10,1,1
19377.36,6.99,121122.0,102.0,1,1,0,0,0,9,9,10,1,1
11864.36,6.99,121122.0,102.0,1,1,0,0,0,9,10,10,1,1
1137.75,6.99,121122.0,102.0,1,1,0,0,0,9,13,10,2,1
7224.2,6.99,121122.0,102.0,1,1,0,0,0,9,13,10,25,1
20637.75,6.99,121122.0,102.0,1,1,0,0,0,9,13,10,2,1
47839.93,11.99,245198.0,117.0,1,1,0,0,1,8,19,9,10,0
31539.1,11.99,245198.0,117.0,1,1,0,0,1,8,30,9,17,0
11834.4,11.99,391529.0,112.0,1,1,0,0,1,9,3,9,19,0
47470.62,11.99,391529.0,112.0,1,1,0,0,1,9,3,9,24,0
43890.98,11.99,391529.0,112.0,1,1,0,0,1,9,10,10,1,0
9118.2,5.99,253666.0,117.0,1,0,1,0,1,8,19,9,5,0
51446.46,5.99,213124.0,92.0,1,0,1,0,1,9,11,10,2,0
20676.22,6.99,245366.0,117.0,1,0,1,0,1,8,19,9,21,0
25872.15,6.99,245366.0,117.0,1,0,1,0,1,8,21,9,28,0
18705.36,6.99,245366.0,117.0,1,0,1,0,1,8,22,9,21,0
15587.79,6.99,245366.0,117.0,1,0,1,0,1,8,26,10,5,0
5195.93,6.99,245366.0,117.0,1,0,1,0,1,8,30,10,5,0
10393.84,6.99,125563.0,80.0,1,0,1,0,1,9,2,10,15,0
34504.5,6.99,217640.0,115.0,1,0,0,1,0,8,19,9,4,0
12911.17,6.99,217640.0,115.0,1,0,0,1,0,8,22,9,10,0
92304.97,6.99,152626.0,94.0,1,0,0,1,0,9,4,9,21,0
49935.19,6.99,152626.0,94.0,1,0,0,1,0,9,12,10,1,0
17242.8,6.99,152626.0,94.0,1,0,0,1,0,9,14,10,1,0
116089.2,4.99,239337.0,115.0,1,0,0,1,1,8,19,9,18,0
106375.0,4.99,135738.0,109.0,1,0,0,1,1,9,9,10,9,0
18737.65,5.99,226334.0,117.0,1,1,0,0,1,8,19,9,4,0
36222.05,5.99,226334.0,117.0,1,1,0,0,1,8,22,9,12,0
64252.85,5.99,178893.0,89.0,1,1,0,0,1,9,9,9,25,0
34891.34,11.99,243030.0,115.0,1,0,0,1,1,8,19,9,10,0
21354.02,11.99,243030.0,115.0,1,0,0,1,1,8,31,9,24,0
17151.82,11.99,596408.0,114.0,1,0,0,1,1,9,10,10,2,0
41709.98,11.99,596408.0,114.0,1,0,0,1,1,9,10,10,2,0
43088.21,11.99,596408.0,114.0,1,0,0,1,1,9,11,10,3,0
50136.48,11.99,596408.0,114.0,1,0,0,1,1,9,11,10,3,0
34303.63,11.99,596408.0,114.0,1,0,0,1,1,9,11,10,3,0
134574.38,5.99,245803.0,125.0,1,0,1,0,2,8,19,9,4,0
153237.5,5.99,245803.0,125.0,1,0,1,0,2,8,31,9,17,0
17413.43,5.99,228480.0,119.0,1,1,0,0,2,8,19,9,10,0
17339.55,5.99,228480.0,119.0,1,1,0,0,2,8,28,9,13,0
63976.05,5.99,770366.0,105.0,1,1,0,0,2,9,9,9,25,0
37295.24,5.99,770366.0,105.0,1,1,0,0,2,9,12,9,28,0
32721.85,8.99,268258.0,119.0,1,1,0,0,2,8,19,9,4,0
147214.45,8.99,318129.0,92.0,1,1,0,0,2,9,3,9,19,0
81733.95,8.99,318129.0,92.0,1,1,0,0,2,9,14,10,1,0
104687.07,4.99,244490.0,122.0,1,0,0,1,2,8,19,9,4,0
30804.8,4.99,244490.0,122.0,1,0,0,1,2,8,27,9,12,0
101396.2,4.99,244490.0,122.0,1,0,0,1,2,8,30,9,17,0
124125.54,4.99,369112.0,119.0,1,0,0,1,2,9,4,9,20,0
68759.77,5.99,247027.0,122.0,1,0,0,1,2,8,19,9,4,0
23292.9,5.99,247027.0,122.0,1,0,0,1,2,8,22,9,10,0
44510.4,5.99,247027.0,122.0,1,0,0,1,2,8,27,9,12,0
60427.02,5.99,247027.0,122.0,1,0,0,1,2,8,30,9,17,0
36861.41,5.99,233563.0,104.0,1,0,0,1,2,9,10,9,26,0
15536.2,6.99,246197.0,122.0,1,0,0,1,2,8,19,9,4,0
45757.35,6.99,246197.0,122.0,1,0,0,1,2,8,21,9,6,0
12144.0,6.99,246197.0,122.0,1,0,0,1,2,8,21,9,6,0
20174.75,6.99,246197.0,122.0,1,0,0,1,2,8,22,9,10,0
17001.6,6.99,246197.0,122.0,1,0,0,1,2,8,24,9,10,0
20074.75,6.99,246197.0,122.0,1,0,0,1,2,8,24,9,10,0
20174.75,6.99,246197.0,122.0,1,0,0,1,2,8,26,9,11,0
21750.12,6.99,246197.0,122.0,1,0,0,1,2,8,27,9,12,0
40469.8,6.99,246197.0,122.0,1,0,0,1,2,8,28,9,13,0
45262.35,6.99,246197.0,122.0,1,0,0,1,2,8,30,9,17,0
20447.95,6.99,212132.0,111.0,1,0,0,1,2,9,2,9,18,0
36209.88,6.99,212132.0,111.0,1,0,0,1,2,9,3,9,19,0
30174.9,6.99,212132.0,111.0,1,0,0,1,2,9,5,9,21,0
20393.2,6.99,212132.0,111.0,1,0,0,1,2,9,6,9,24,0
15087.45,6.99,212132.0,111.0,1,0,0,1,2,9,6,9,24,0
18522.18,6.99,212132.0,111.0,1,0,0,1,2,9,7,9,24,0
45262.35,6.99,212132.0,111.0,1,0,0,1,2,9,7,9,24,0
30870.3,6.99,212132.0,111.0,1,0,0,1,2,9,10,9,26,0
40505.9,6.99,212132.0,111.0,1,0,0,1,2,9,12,9,28,0
60349.8,6.99,212132.0,111.0,1,0,0,1,2,9,12,9,28,0
15435.15,6.99,212132.0,111.0,1,0,0,1,2,9,12,9,28,0
30174.9,6.99,212132.0,111.0,1,0,0,1,2,9,14,10,1,0
37432.85,8.99,216075.0,115.0,1,0,0,1,1,8,19,9,10,0
46906.57,8.99,443834.0,107.0,1,0,0,1,1,9,2,9,24,0
23294.51,8.99,443834.0,107.0,1,0,0,1,1,9,9,10,1,0
41490.0,5.99,255036.5,113.0,1,1,0,0,0,8,19,9,4,0
1182.0,5.99,255036.5,113.0,1,1,0,0,0,8,30,10,5,0
86425.0,5.99,103786.0,80.0,1,1,0,0,0,9,1,9,18,0
2752.52,5.99,103786.0,80.0,1,1,0,0,0,9,3,10,22,0
44285.0,5.99,103786.0,80.0,1,1,0,0,0,9,6,9,24,0
64780.0,5.99,103786.0,80.0,1,1,0,0,0,9,10,9,26,0
31340.0,5.99,228480.0,119.0,1,1,0,0,2,8,19,9,4,0
63679.99,5.99,228480.0,119.0,1,1,0,0,2,8,20,9,5,0
86982.55,5.99,228480.0,119.0,1,1,0,0,2,8,24,9,12,0
32953.01,5.99,388525.0,95.0,1,1,0,0,2,9,3,9,19,0
1262.5,5.99,388525.0,95.0,1,1,0,0,2,9,6,10,22,0
49627.94,5.99,388525.0,95.0,1,1,0,0,2,9,13,10,1,0
65949.6,5.99,243001.0,115.0,1,0,0,1,0,8,19,9,4,0
22283.1,5.99,243001.0,115.0,1,0,0,1,0,8,21,9,6,0
35652.96,5.99,243001.0,115.0,1,0,0,1,0,8,24,9,10,0
68369.85,5.99,193062.0,105.0,1,0,0,1,0,9,2,9,18,0
68370.9,5.99,193062.0,105.0,1,0,0,1,0,9,3,9,19,0
36464.48,5.99,193062.0,105.0,1,0,0,1,0,9,9,9,25,0
31492.7,11.99,261770.0,113.0,1,1,0,0,0,8,19,9,6,0
47239.05,11.99,261770.0,113.0,1,1,0,0,0,8,22,9,10,0
31492.7,11.99,261770.0,113.0,1,1,0,0,0,8,26,9,13,0
31492.7,11.99,261770.0,113.0,1,1,0,0,0,8,30,9,17,0
19702.85,5.99,243001.0,115.0,1,0,0,1,0,8,19,9,11,0
13176.67,5.99,542610.0,150.0,1,0,0,1,0,9,3,9,26,0
20186.14,5.99,542610.0,150.0,1,0,0,1,0,9,10,10,3,0
32297.83,5.99,542610.0,150.0,1,0,0,1,0,9,13,10,8,0
41848.44,8.99,235486.0,117.0,1,0,1,0,1,8,19,9,5,0
36900.0,8.99,235486.0,117.0,1,0,1,0,1,8,22,9,10,0
31740.72,5.99,228480.0,119.0,1,1,0,0,2,8,19,9,10,0
31740.72,5.99,228480.0,119.0,1,1,0,0,2,8,23,9,14,0
43114.62,5.99,228480.0,119.0,1,1,0,0,2,8,24,9,17,0
31740.72,5.99,228480.0,119.0,1,1,0,0,2,8,28,9,19,0
11946.72,5.99,228480.0,119.0,1,1,0,0,2,8,30,9,21,0
31740.52,5.99,753060.0,109.0,1,1,0,0,2,9,6,9,28,0
43691.92,5.99,753060.0,109.0,1,1,0,0,2,9,9,10,1,0
15639.85,5.99,255036.5,113.0,1,1,0,0,0,8,19,9,4,0
24405.15,5.99,255036.5,113.0,1,1,0,0,0,8,22,9,10,0
25760.22,5.99,255036.5,113.0,1,1,0,0,0,8,26,9,12,0
34615.5,5.99,255036.5,113.0,1,1,0,0,0,8,26,9,11,0
30263.59,5.99,255036.5,113.0,1,1,0,0,0,8,28,9,14,0
22449.75,5.99,352128.0,113.0,1,1,0,0,0,9,2,9,18,0
24404.17,5.99,352128.0,113.0,1,1,0,0,0,9,5,9,21,0
24404.17,5.99,352128.0,113.0,1,1,0,0,0,9,9,9,25,0
43489.5,5.99,352128.0,113.0,1,1,0,0,0,9,14,10,1,0
47971.97,6.99,234489.0,117.93810019518544,1,0,0,1,1,8,19,9,10,0
16416.33,6.99,234489.0,117.93810019518544,1,0,0,1,1,8,28,9,18,0
16374.25,6.99,234489.0,117.93810019518544,1,0,0,1,1,8,30,9,17,0
21811.36,6.99,105777.0,117.93810019518544,1,0,0,1,1,9,2,9,20,0
22150.0,6.99,105777.0,117.93810019518544,1,0,0,1,1,9,6,9,24,0
18246.77,6.99,105777.0,117.93810019518544,1,0,0,1,1,9,9,9,27,0
41068.5,4.99,244490.0,122.0,1,0,0,1,2,8,19,9,4,0
38380.9,4.99,244490.0,122.0,1,0,0,1,2,8,20,9,5,0
11546.1,4.99,161926.0,126.0,1,0,0,1,2,9,5,9,21,0
11546.1,4.99,161926.0,126.0,1,0,0,1,2,9,9,9,25,0
11546.1,4.99,161926.0,126.0,1,0,0,1,2,9,12,9,28,0
148877.0,5.99,247027.0,122.0,1,0,0,1,2,8,19,9,19,0
148875.76,5.99,247027.0,122.0,1,0,0,1,2,8,23,9,24,0
145606.4,5.99,247027.0,122.0,1,0,0,1,2,8,24,9,24,0
148877.0,5.99,247027.0,122.0,1,0,0,1,2,8,24,9,24,0
74437.88,5.99,247027.0,122.0,1,0,0,1,2,8,24,9,24,0
94976.0,5.99,247027.0,122.0,1,0,0,1,2,8,27,9,26,0
16649.2,5.99,247027.0,122.0,1,0,0,1,2,8,30,10,4,0
147177.0,5.99,247027.0,122.0,1,0,0,1,2,8,31,10,1,0
71054.34,5.99,247027.0,122.0,1,0,0,1,2,8,31,10,1,0
47184.6,5.99,323656.0,120.0,1,0,0,1,2,9,2,10,2,0
11803.66,5.99,323656.0,120.0,1,0,0,1,2,9,4,10,19,0
70844.34,5.99,323656.0,120.0,1,0,0,1,2,9,12,10,23,0
1353.62,5.99,323656.0,120.0,1,0,0,1,2,9,12,11,5,1
7896.1,5.99,323656.0,120.0,1,0,0,1,2,9,12,10,5,1
5281.1,5.99,323656.0,120.0,1,0,0,1,2,9,12,10,5,1
4385.35,5.99,323656.0,120.0,1,0,0,1,2,9,12,10,5,1
78702.2,5.99,323656.0,120.0,1,0,0,1,2,9,13,10,15,0
34790.85,6.99,235583.5,119.0,1,1,0,0,2,8,19,9,4,0
129603.88,5.99,247027.0,122.0,1,0,0,1,2,8,19,9,4,0
121251.95,5.99,247027.0,122.0,1,0,0,1,2,8,26,9,13,0
53664.0,5.99,247027.0,122.0,1,0,0,1,2,8,30,9,17,0
47944.0,5.99,165718.0,120.0,1,0,0,1,2,9,2,9,18,0
8613.0,5.99,165718.0,120.0,1,0,0,1,2,9,13,12,27,0
8874.0,5.99,165718.0,120.0,1,0,0,1,2,9,13,10,29,0
84548.72,5.99,165718.0,120.0,1,0,0,1,2,9,13,10,2,0
13393.83,6.99,217640.0,115.0,1,0,0,1,0,8,19,9,10,0
13563.79,6.99,217640.0,115.0,1,0,0,1,0,8,26,9,17,0
13764.3,6.99,217640.0,115.0,1,0,0,1,0,8,30,9,19,0
13764.3,6.99,105554.0,71.0,1,0,0,1,0,9,2,9,24,0
13938.14,6.99,105554.0,71.0,1,0,0,1,0,9,6,9,26,0
35702.62,6.99,245366.0,117.0,1,0,1,0,1,8,19,9,13,0
67223.38,6.99,245366.0,117.0,1,0,1,0,1,8,20,9,14,0
70229.54,6.99,245366.0,117.0,1,0,1,0,1,8,22,9,17,0
35875.55,6.99,245366.0,117.0,1,0,1,0,1,8,27,9,21,0
47495.76,6.99,415980.0,112.0,1,0,1,0,1,9,3,9,28,0
56331.87,6.99,415980.0,112.0,1,0,1,0,1,9,4,10,1,0
12289.94,5.99,253666.0,117.0,1,0,1,0,1,8,19,9,4,0
30582.48,5.99,173639.0,105.0,1,0,1,0,1,9,7,9,24,0
41214.6,5.99,173639.0,105.0,1,0,1,0,1,9,9,9,25,0
42699.77,5.99,232358.0,113.0,1,0,1,0,0,8,19,9,17,0
46282.5,5.99,353486.0,78.0,1,0,1,0,0,9,2,10,1,0
49052.7,4.99,251268.0,115.0,1,0,0,1,0,8,19,9,10,0
49061.7,4.99,356696.0,125.0,1,0,0,1,0,9,6,9,28,0
22688.91,6.99,260432.0,117.0,1,1,0,0,1,8,19,9,4,0
36072.35,6.99,260432.0,117.0,1,1,0,0,1,8,20,9,5,0
47374.05,6.99,260432.0,117.0,1,1,0,0,1,8,28,9,13,0
48679.3,6.99,260432.0,117.0,1,1,0,0,1,8,31,9,17,0
11779.55,6.99,260432.0,117.0,1,1,0,0,1,8,31,9,17,0
59243.65,6.99,142382.0,104.0,1,1,0,0,1,9,3,9,19,0
36119.55,6.99,142382.0,104.0,1,1,0,0,1,9,9,9,25,0
47712.8,6.99,142382.0,104.0,1,1,0,0,1,9,13,10,1,0
22054.45,6.99,246197.0,122.0,1,0,0,1,2,8,19,9,4,0
12426.2,6.99,246197.0,122.0,1,0,0,1,2,8,26,9,11,0
22695.6,6.99,213100.0,112.0,1,0,0,1,2,9,2,9,18,0
22622.45,6.99,213100.0,112.0,1,0,0,1,2,9,11,9,27,0
41707.27,6.99,260432.0,117.0,1,1,0,0,1,8,19,9,10,0
32076.95,6.99,260432.0,117.0,1,1,0,0,1,8,31,9,19,0
11739.47,6.99,209843.0,101.0,1,1,0,0,1,9,6,9,25,0
43761.09,6.99,209843.0,101.0,1,1,0,0,1,9,14,10,3,0
41556.6,5.99,228480.0,119.0,1,1,0,0,2,8,19,9,4,0
59829.5,5.99,228480.0,119.0,1,1,0,0,2,8,30,9,17,0
42357.4,5.99,294227.0,127.0,1,1,0,0,2,9,9,9,25,0
59652.35,5.99,294227.0,127.0,1,1,0,0,2,9,14,10,1,0
19089.1,6.99,241371.0,125.0,1,0,1,0,2,8,19,9,4,0
19427.65,6.99,241371.0,125.0,1,0,1,0,2,8,26,9,11,0
30705.6,6.99,245998.0,132.0,1,0,1,0,2,9,4,9,20,0
39521.31,6.99,245998.0,132.0,1,0,1,0,2,9,10,9,28,0
20162.59,6.99,245998.0,132.0,1,0,1,0,2,9,14,10,2,0
16396.31,4.99,274147.0,117.0,1,1,0,0,1,8,19,9,4,0
13333.1,4.99,274147.0,117.0,1,1,0,0,1,8,20,9,5,0
31557.12,4.99,274147.0,117.0,1,1,0,0,1,8,29,9,14,0
39079.52,4.99,169898.0,106.0,1,1,0,0,1,9,6,9,24,0
12780.3,4.99,169898.0,106.0,1,1,0,0,1,9,7,9,24,0
20705.25,6.99,234489.0,117.93810019518544,1,0,0,1,1,8,19,9,4,0
16586.9,6.99,234489.0,117.93810019518544,1,0,0,1,1,8,26,9,11,0
1985.9,6.99,176763.0,97.0,1,0,0,1,1,9,12,10,5,1
21473.55,6.99,176763.0,97.0,1,0,0,1,1,9,15,10,2,0
24282.23,6.99,235928.0,113.0,1,0,1,0,0,8,19,9,4,0
40391.48,6.99,235928.0,113.0,1,0,1,0,0,8,19,9,4,0
20607.9,6.99,235928.0,113.0,1,0,1,0,0,8,20,9,5,0
16650.67,6.99,235928.0,113.0,1,0,1,0,0,8,29,9,14,0
17141.15,6.99,235928.0,113.0,1,0,1,0,0,8,30,9,17,0
1182.0,6.99,235928.0,113.0,1,0,1,0,0,8,30,10,5,0
21266.7,6.99,235928.0,113.0,1,0,1,0,0,8,30,9,17,0
20416.03,6.99,54855.0,116.0,1,0,1,0,0,9,3,9,19,0
41687.63,6.99,54855.0,116.0,1,0,1,0,0,9,12,9,28,0
17141.15,6.99,54855.0,116.0,1,0,1,0,0,9,14,10,1,0
24282.23,6.99,54855.0,116.0,1,0,1,0,0,9,14,10,1,0
22050.37,6.99,234489.0,115.0,1,0,0,1,1,8,19,9,6,0
43909.4,8.99,268258.0,119.0,1,1,0,0,2,8,19,9,5,0
37259.185,8.99,268258.0,119.0,1,1,0,0,2,8,21,9,10,0
1182.0,8.99,268258.0,119.0,1,1,0,0,2,8,30,10,5,0
28145.52,8.99,268258.0,119.0,1,1,0,0,2,8,30,9,18,0
22996.35,8.99,268258.0,119.0,1,1,0,0,2,9,7,9,25,0
14062.8,8.99,268258.0,119.0,1,1,0,0,2,9,10,9,27,0
22940.95,8.99,268258.0,119.0,1,1,0,0,2,9,13,10,2,0
687.34,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,19,10,9,1
52.8,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,22,10,9,1
11502.85,6.99,260432.0,117.93810019518544,1,1,0,0,1,8,29,9,13,0
31482.5,11.99,263172.5,117.0,1,0,1,0,1,8,19,9,17,0
57473.25,11.99,217444.0,125.0,1,0,1,0,2,8,19,9,4,0
27294.75,11.99,217444.0,125.0,1,0,1,0,2,8,21,9,6,0
58773.0,11.99,217444.0,125.0,1,0,1,0,2,8,27,9,12,0
59272.05,11.99,217444.0,125.0,1,0,1,0,2,8,31,9,17,0
20956.8,11.99,183208.0,105.0,1,0,1,0,2,9,4,9,20,0
59271.3,11.99,183208.0,105.0,1,0,1,0,2,9,5,9,21,0
16230.4,11.99,183208.0,105.0,1,0,1,0,2,9,6,9,24,0
39514.2,11.99,183208.0,105.0,1,0,1,0,2,9,7,9,24,0
94677.52,5.99,232358.0,113.0,1,0,1,0,0,8,19,9,5,1
20977.81,5.99,232358.0,113.0,1,0,1,0,0,8,26,9,12,0
50155.47,5.99,232358.0,113.0,1,0,1,0,0,8,26,9,12,1
20326.7,5.99,232358.0,113.0,1,0,1,0,0,8,26,9,12,0
33436.98,5.99,232358.0,113.0,1,0,1,0,0,8,28,9,14,1
21208.81,5.99,76468.0,94.0,1,0,1,0,0,9,5,9,24,0
21208.81,5.99,76468.0,94.0,1,0,1,0,0,9,9,9,26,1
41770.21,5.99,76468.0,94.0,1,0,1,0,0,9,11,9,28,1
50155.47,5.99,76468.0,94.0,1,0,1,0,0,9,11,9,28,0
20767.95,8.99,232358.0,113.0,1,0,1,0,0,8,19,9,5,1
20767.95,8.99,232358.0,113.0,1,0,1,0,0,8,20,9,6,0
