VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,INADIMPLENCIA,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento
31256.7,4.99,220230.0,125.0,1,2,1,3,0,8,29,9,14
16283.65,4.99,220230.0,125.0,1,2,1,3,0,8,30,9,17
21609.25,4.99,220230.0,125.0,1,2,1,3,0,8,31,9,17
44488.6,8.99,252141.0,115.0,1,1,5,1,0,8,19,9,4
22744.3,8.99,252141.0,115.0,1,1,5,1,0,8,19,9,4
17008.95,8.99,252141.0,115.0,1,1,5,1,0,8,19,9,4
17009.2,8.99,252141.0,115.0,1,1,5,1,0,8,21,9,6
16950.15,8.99,305058.0,116.0,1,1,5,1,0,9,8,9,25
144024.73,6.99,260432.0,117.0,1,3,1,2,0,8,19,9,13
40819.01,6.99,260432.0,117.0,1,3,1,2,0,8,20,9,5
36266.32,6.99,260432.0,117.0,1,3,1,2,0,8,21,9,10
73252.96,6.99,260432.0,117.0,1,3,1,2,0,8,21,9,6
35442.7,6.99,260432.0,117.0,1,3,1,2,0,8,24,9,13
78927.97,6.99,260432.0,117.0,1,3,1,2,0,8,24,9,18
151908.84,6.99,260432.0,117.0,1,3,1,2,0,8,26,9,11
22598.58,6.99,260432.0,117.0,1,3,1,2,0,8,26,9,17
145687.75,6.99,260432.0,117.0,1,3,1,2,0,8,27,9,21
73048.34,6.99,260432.0,117.0,1,3,1,2,0,8,31,9,25
14104.36,6.99,260432.0,117.0,1,3,1,2,0,8,31,9,17
137747.51,6.99,521521.0,125.0,1,3,1,2,0,9,2,9,27
135939.37,6.99,521521.0,125.0,1,3,1,2,0,9,3,9,28
37133.57,6.99,521521.0,125.0,1,3,1,2,0,9,3,9,24
137194.03,6.99,521521.0,125.0,1,3,1,2,0,9,3,9,28
157662.39,6.99,521521.0,125.0,1,3,1,2,0,9,4,9,20
37133.57,6.99,521521.0,125.0,1,3,1,2,0,9,5,9,25
83299.58,6.99,521521.0,125.0,1,3,1,2,0,9,5,9,25
157306.73,6.99,521521.0,125.0,1,3,1,2,0,9,6,10,1
141606.19,6.99,521521.0,125.0,1,3,1,2,0,9,9,10,4
36302.63,6.99,521521.0,125.0,1,3,1,2,0,9,10,10,1
38328.65,6.99,521521.0,125.0,1,3,1,2,0,9,11,10,8
37133.47,6.99,521521.0,125.0,1,3,1,2,0,9,11,10,1
31157.46,6.99,521521.0,125.0,1,3,1,2,0,9,12,10,8
13990.55,6.99,521521.0,125.0,1,3,1,2,0,9,14,10,1
135939.37,6.99,521521.0,125.0,1,3,1,2,0,9,14,10,9
114487.67,6.99,521521.0,125.0,1,3,1,2,0,9,14,10,9
11135.07,4.99,251268.0,115.0,1,1,2,1,0,8,19,9,10
64280.48,4.99,251268.0,115.0,1,1,2,1,0,8,26,9,17
23821.06,4.99,251268.0,115.0,1,1,2,1,0,8,30,9,19
31726.1,4.99,220230.0,125.0,1,2,1,3,0,8,19,9,20
15763.05,4.99,220230.0,125.0,1,2,1,3,0,8,30,10,1
15988.05,4.99,296009.0,98.0,1,2,1,3,0,9,7,10,8
47149.98,5.99,228480.0,119.0,1,3,5,3,1,8,19,9,17
19156.65,5.99,228480.0,119.0,1,3,3,3,0,8,19,9,18
19156.65,5.99,228480.0,119.0,1,3,3,3,0,8,21,9,20
38313.3,5.99,228480.0,119.0,1,3,3,3,0,8,30,10,2
82137.87,4.99,239337.0,115.0,1,1,3,2,0,8,19,9,4
32177.805,4.99,239337.0,102.0,1,1,3,2,0,9,2,9,18
29609.1,4.99,239337.0,102.0,1,1,3,2,0,9,10,9,26
20004.73,5.99,255036.5,113.0,1,3,1,1,0,8,19,9,6
20145.44,5.99,255036.5,113.0,1,3,1,1,0,8,21,9,10
16116.35,5.99,255036.5,113.0,1,3,1,1,0,8,26,9,13
26431.37,5.99,255036.5,113.0,1,3,1,1,0,8,31,9,18
20554.54,5.99,231950.0,100.0,1,3,1,1,0,9,3,9,21
20679.46,5.99,231950.0,100.0,1,3,1,1,0,9,10,9,28
20729.59,5.99,231950.0,100.0,1,3,1,1,0,9,11,10,1
42385.25,4.99,274147.0,117.0,1,3,6,2,0,8,19,9,4
145693.85,4.99,274147.0,117.0,1,3,6,2,0,8,22,9,10
83888.0,4.99,274147.0,117.0,1,3,6,2,0,8,27,9,12
15354.6,4.99,206909.0,144.0,1,3,6,2,0,9,13,10,1
91068.85,4.99,206909.0,144.0,1,3,6,2,0,9,14,10,1
11078.82,6.99,237934.0,113.0,1,3,5,1,1,8,19,9,14
11078.82,6.99,237934.0,113.0,1,3,5,1,1,8,19,9,10
20317.45,6.99,237934.0,113.0,1,3,5,1,1,8,20,9,10
11465.14,6.99,237934.0,113.0,1,3,5,1,1,8,21,9,14
20457.78,6.99,237934.0,113.0,1,3,5,1,1,8,22,9,10
32424.64,6.99,237934.0,113.0,1,3,5,1,1,8,23,9,14
4824.64,6.99,237934.0,113.0,1,3,5,1,1,8,23,9,18
9501.74,6.99,237934.0,113.0,1,3,5,1,1,8,26,9,14
28459.58,6.99,237934.0,113.0,1,3,5,1,1,8,26,9,18
20457.78,6.99,237934.0,113.0,1,3,5,1,1,8,26,9,14
11960.18,6.99,237934.0,113.0,1,3,5,1,1,8,28,9,18
20565.3,6.99,237934.0,113.0,1,3,5,1,1,8,29,9,18
4529.84,6.99,237934.0,113.0,1,3,5,1,1,8,30,9,21
1182.0,6.99,237934.0,113.0,1,3,5,1,0,8,30,10,5
11859.84,6.99,237934.0,113.0,1,3,5,1,1,8,30,9,19
32550.42,6.99,237934.0,113.0,1,3,5,1,1,8,31,9,21
3750.42,6.99,237934.0,113.0,1,3,5,1,1,8,31,9,21
20710.54,6.99,121122.0,102.0,1,3,5,1,1,9,2,9,21
33136.83,6.99,121122.0,102.0,1,3,5,1,1,9,3,9,24
44439.25,6.99,121122.0,102.0,1,3,5,1,1,9,6,9,25
29939.25,6.99,121122.0,102.0,1,3,5,1,1,9,6,9,25
20710.54,6.99,121122.0,102.0,1,3,5,1,1,9,6,9,26
20710.54,6.99,121122.0,102.0,1,3,5,1,1,9,7,9,28
11864.36,6.99,121122.0,102.0,1,3,5,1,1,9,9,9,28
32577.36,6.99,121122.0,102.0,1,3,5,1,1,9,9,10,1
19377.36,6.99,121122.0,102.0,1,3,5,1,1,9,9,10,1
11864.36,6.99,121122.0,102.0,1,3,5,1,1,9,10,10,1
1137.75,6.99,121122.0,102.0,1,3,5,1,1,9,13,10,2
7224.2,6.99,121122.0,102.0,1,3,5,1,1,9,13,10,25
20637.75,6.99,121122.0,102.0,1,3,5,1,1,9,13,10,2
47839.93,11.99,245198.0,117.0,1,3,1,2,0,8,19,9,10
31539.1,11.99,245198.0,117.0,1,3,1,2,0,8,30,9,17
11834.4,11.99,391529.0,112.0,1,3,1,2,0,9,3,9,19
47470.62,11.99,391529.0,112.0,1,3,1,2,0,9,3,9,24
43890.98,11.99,391529.0,112.0,1,3,1,2,0,9,10,10,1
9118.2,5.99,253666.0,117.0,1,2,6,2,0,8,19,9,5
51446.46,5.99,213124.0,92.0,1,2,6,2,0,9,11,10,2
20676.22,6.99,245366.0,117.0,1,2,2,2,0,8,19,9,21
25872.15,6.99,245366.0,117.0,1,2,2,2,0,8,21,9,28
18705.36,6.99,245366.0,117.0,1,2,2,2,0,8,22,9,21
15587.79,6.99,245366.0,117.0,1,2,2,2,0,8,26,10,5
5195.93,6.99,245366.0,117.0,1,2,2,2,0,8,30,10,5
10393.84,6.99,125563.0,80.0,1,2,2,2,0,9,2,10,15
34504.5,6.99,217640.0,115.0,1,1,4,1,0,8,19,9,4
12911.17,6.99,217640.0,115.0,1,1,4,1,0,8,22,9,10
92304.97,6.99,152626.0,94.0,1,1,4,1,0,9,4,9,21
49935.19,6.99,152626.0,94.0,1,1,4,1,0,9,12,10,1
17242.8,6.99,152626.0,94.0,1,1,4,1,0,9,14,10,1
116089.2,4.99,239337.0,115.0,1,1,2,2,0,8,19,9,18
106375.0,4.99,135738.0,109.0,1,1,2,2,0,9,9,10,9
18737.65,5.99,226334.0,117.0,1,3,3,2,0,8,19,9,4
36222.05,5.99,226334.0,117.0,1,3,3,2,0,8,22,9,12
64252.85,5.99,178893.0,89.0,1,3,3,2,0,9,9,9,25
34891.34,11.99,243030.0,115.0,1,1,3,2,0,8,19,9,10
21354.02,11.99,243030.0,115.0,1,1,3,2,0,8,31,9,24
17151.82,11.99,596408.0,114.0,1,1,3,2,0,9,10,10,2
41709.98,11.99,596408.0,114.0,1,1,3,2,0,9,10,10,2
43088.21,11.99,596408.0,114.0,1,1,3,2,0,9,11,10,3
50136.48,11.99,596408.0,114.0,1,1,3,2,0,9,11,10,3
34303.63,11.99,596408.0,114.0,1,1,3,2,0,9,11,10,3
134574.38,5.99,245803.0,125.0,1,2,2,3,0,8,19,9,4
153237.5,5.99,245803.0,125.0,1,2,2,3,0,8,31,9,17
17413.43,5.99,228480.0,119.0,1,3,1,3,0,8,19,9,10
17339.55,5.99,228480.0,119.0,1,3,1,3,0,8,28,9,13
63976.05,5.99,770366.0,105.0,1,3,1,3,0,9,9,9,25
37295.24,5.99,770366.0,105.0,1,3,1,3,0,9,12,9,28
32721.85,8.99,268258.0,119.0,1,3,3,3,0,8,19,9,4
147214.45,8.99,318129.0,92.0,1,3,3,3,0,9,3,9,19
81733.95,8.99,318129.0,92.0,1,3,3,3,0,9,14,10,1
104687.07,4.99,244490.0,122.0,1,1,1,3,0,8,19,9,4
30804.8,4.99,244490.0,122.0,1,1,1,3,0,8,27,9,12
101396.2,4.99,244490.0,122.0,1,1,1,3,0,8,30,9,17
124125.54,4.99,369112.0,119.0,1,1,1,3,0,9,4,9,20
68759.77,5.99,247027.0,122.0,1,1,1,3,0,8,19,9,4
23292.9,5.99,247027.0,122.0,1,1,1,3,0,8,22,9,10
44510.4,5.99,247027.0,122.0,1,1,1,3,0,8,27,9,12
60427.02,5.99,247027.0,122.0,1,1,1,3,0,8,30,9,17
36861.41,5.99,233563.0,104.0,1,1,1,3,0,9,10,9,26
15536.2,6.99,246197.0,122.0,1,1,1,3,0,8,19,9,4
45757.35,6.99,246197.0,122.0,1,1,1,3,0,8,21,9,6
12144.0,6.99,246197.0,122.0,1,1,1,3,0,8,21,9,6
20174.75,6.99,246197.0,122.0,1,1,1,3,0,8,22,9,10
17001.6,6.99,246197.0,122.0,1,1,1,3,0,8,24,9,10
20074.75,6.99,246197.0,122.0,1,1,1,3,0,8,24,9,10
20174.75,6.99,246197.0,122.0,1,1,1,3,0,8,26,9,11
21750.12,6.99,246197.0,122.0,1,1,1,3,0,8,27,9,12
40469.8,6.99,246197.0,122.0,1,1,1,3,0,8,28,9,13
45262.35,6.99,246197.0,122.0,1,1,1,3,0,8,30,9,17
20447.95,6.99,212132.0,111.0,1,1,1,3,0,9,2,9,18
36209.88,6.99,212132.0,111.0,1,1,1,3,0,9,3,9,19
30174.9,6.99,212132.0,111.0,1,1,1,3,0,9,5,9,21
20393.2,6.99,212132.0,111.0,1,1,1,3,0,9,6,9,24
15087.45,6.99,212132.0,111.0,1,1,1,3,0,9,6,9,24
18522.18,6.99,212132.0,111.0,1,1,1,3,0,9,7,9,24
45262.35,6.99,212132.0,111.0,1,1,1,3,0,9,7,9,24
30870.3,6.99,212132.0,111.0,1,1,1,3,0,9,10,9,26
40505.9,6.99,212132.0,111.0,1,1,1,3,0,9,12,9,28
60349.8,6.99,212132.0,111.0,1,1,1,3,0,9,12,9,28
15435.15,6.99,212132.0,111.0,1,1,1,3,0,9,12,9,28
30174.9,6.99,212132.0,111.0,1,1,1,3,0,9,14,10,1
37432.85,8.99,216075.0,115.0,1,1,5,2,0,8,19,9,10
46906.57,8.99,443834.0,107.0,1,1,5,2,0,9,2,9,24
23294.51,8.99,443834.0,107.0,1,1,5,2,0,9,9,10,1
41490.0,5.99,255036.5,113.0,1,3,2,1,0,8,19,9,4
1182.0,5.99,255036.5,113.0,1,3,2,1,0,8,30,10,5
86425.0,5.99,103786.0,80.0,1,3,2,1,0,9,1,9,18
2752.52,5.99,103786.0,80.0,1,3,2,1,0,9,3,10,22
44285.0,5.99,103786.0,80.0,1,3,2,1,0,9,6,9,24
64780.0,5.99,103786.0,80.0,1,3,2,1,0,9,10,9,26
31340.0,5.99,228480.0,119.0,1,3,1,3,0,8,19,9,4
63679.99,5.99,228480.0,119.0,1,3,1,3,0,8,20,9,5
86982.55,5.99,228480.0,119.0,1,3,1,3,0,8,24,9,12
32953.01,5.99,388525.0,95.0,1,3,1,3,0,9,3,9,19
1262.5,5.99,388525.0,95.0,1,3,1,3,0,9,6,10,22
49627.94,5.99,388525.0,95.0,1,3,1,3,0,9,13,10,1
65949.6,5.99,243001.0,115.0,1,1,3,1,0,8,19,9,4
22283.1,5.99,243001.0,115.0,1,1,3,1,0,8,21,9,6
35652.96,5.99,243001.0,115.0,1,1,3,1,0,8,24,9,10
68369.85,5.99,193062.0,105.0,1,1,3,1,0,9,2,9,18
68370.9,5.99,193062.0,105.0,1,1,3,1,0,9,3,9,19
36464.48,5.99,193062.0,105.0,1,1,3,1,0,9,9,9,25
31492.7,11.99,261770.0,113.0,1,3,2,1,0,8,19,9,6
47239.05,11.99,261770.0,113.0,1,3,2,1,0,8,22,9,10
31492.7,11.99,261770.0,113.0,1,3,2,1,0,8,26,9,13
31492.7,11.99,261770.0,113.0,1,3,2,1,0,8,30,9,17
19702.85,5.99,243001.0,115.0,1,1,1,1,0,8,19,9,11
13176.67,5.99,542610.0,150.0,1,1,1,1,0,9,3,9,26
20186.14,5.99,542610.0,150.0,1,1,1,1,0,9,10,10,3
32297.83,5.99,542610.0,150.0,1,1,1,1,0,9,13,10,8
41848.44,8.99,235486.0,117.0,1,2,1,2,0,8,19,9,5
36900.0,8.99,235486.0,117.0,1,2,1,2,0,8,22,9,10
31740.72,5.99,228480.0,119.0,1,3,1,3,0,8,19,9,10
31740.72,5.99,228480.0,119.0,1,3,1,3,0,8,23,9,14
43114.62,5.99,228480.0,119.0,1,3,1,3,0,8,24,9,17
31740.72,5.99,228480.0,119.0,1,3,1,3,0,8,28,9,19
11946.72,5.99,228480.0,119.0,1,3,1,3,0,8,30,9,21
31740.52,5.99,753060.0,109.0,1,3,1,3,0,9,6,9,28
43691.92,5.99,753060.0,109.0,1,3,1,3,0,9,9,10,1
15639.85,5.99,255036.5,113.0,1,3,3,1,0,8,19,9,4
24405.15,5.99,255036.5,113.0,1,3,3,1,0,8,22,9,10
25760.22,5.99,255036.5,113.0,1,3,3,1,0,8,26,9,12
34615.5,5.99,255036.5,113.0,1,3,3,1,0,8,26,9,11
30263.59,5.99,255036.5,113.0,1,3,3,1,0,8,28,9,14
22449.75,5.99,352128.0,113.0,1,3,3,1,0,9,2,9,18
24404.17,5.99,352128.0,113.0,1,3,3,1,0,9,5,9,21
24404.17,5.99,352128.0,113.0,1,3,3,1,0,9,9,9,25
43489.5,5.99,352128.0,113.0,1,3,3,1,0,9,14,10,1
47971.97,6.99,234489.0,117.0,1,1,1,2,0,8,19,9,10
16416.33,6.99,234489.0,117.0,1,1,1,2,0,8,28,9,18
16374.25,6.99,234489.0,117.0,1,1,1,2,0,8,30,9,17
21811.36,6.99,105777.0,117.0,1,1,1,2,0,9,2,9,20
22150.0,6.99,105777.0,117.0,1,1,1,2,0,9,6,9,24
18246.77,6.99,105777.0,117.0,1,1,1,2,0,9,9,9,27
41068.5,4.99,244490.0,122.0,1,1,1,3,0,8,19,9,4
38380.9,4.99,244490.0,122.0,1,1,1,3,0,8,20,9,5
11546.1,4.99,161926.0,126.0,1,1,1,3,0,9,5,9,21
11546.1,4.99,161926.0,126.0,1,1,1,3,0,9,9,9,25
11546.1,4.99,161926.0,126.0,1,1,1,3,0,9,12,9,28
148877.0,5.99,247027.0,122.0,1,1,5,3,0,8,19,9,19
148875.76,5.99,247027.0,122.0,1,1,5,3,0,8,23,9,24
145606.4,5.99,247027.0,122.0,1,1,5,3,0,8,24,9,24
148877.0,5.99,247027.0,122.0,1,1,5,3,0,8,24,9,24
74437.88,5.99,247027.0,122.0,1,1,5,3,0,8,24,9,24
94976.0,5.99,247027.0,122.0,1,1,5,3,0,8,27,9,26
16649.2,5.99,247027.0,122.0,1,1,5,3,0,8,30,10,4
147177.0,5.99,247027.0,122.0,1,1,5,3,0,8,31,10,1
71054.34,5.99,247027.0,122.0,1,1,5,3,0,8,31,10,1
47184.6,5.99,323656.0,120.0,1,1,5,3,0,9,2,10,2
11803.66,5.99,323656.0,120.0,1,1,5,3,0,9,4,10,19
70844.34,5.99,323656.0,120.0,1,1,5,3,0,9,12,10,23
1353.62,5.99,323656.0,120.0,1,1,5,3,1,9,12,11,5
7896.1,5.99,323656.0,120.0,1,1,5,3,1,9,12,10,5
5281.1,5.99,323656.0,120.0,1,1,5,3,1,9,12,10,5
4385.35,5.99,323656.0,120.0,1,1,5,3,1,9,12,10,5
78702.2,5.99,323656.0,120.0,1,1,5,3,0,9,13,10,15
34790.85,6.99,235583.5,119.0,1,3,2,3,0,8,19,9,4
129603.88,5.99,247027.0,122.0,1,1,1,3,0,8,19,9,4
121251.95,5.99,247027.0,122.0,1,1,1,3,0,8,26,9,13
53664.0,5.99,247027.0,122.0,1,1,1,3,0,8,30,9,17
47944.0,5.99,165718.0,120.0,1,1,1,3,0,9,2,9,18
8613.0,5.99,165718.0,120.0,1,1,1,3,0,9,13,12,27
8874.0,5.99,165718.0,120.0,1,1,1,3,0,9,13,10,29
84548.72,5.99,165718.0,120.0,1,1,1,3,0,9,13,10,2
13393.83,6.99,217640.0,115.0,1,1,1,1,0,8,19,9,10
13563.79,6.99,217640.0,115.0,1,1,1,1,0,8,26,9,17
13764.3,6.99,217640.0,115.0,1,1,1,1,0,8,30,9,19
13764.3,6.99,105554.0,71.0,1,1,1,1,0,9,2,9,24
13938.14,6.99,105554.0,71.0,1,1,1,1,0,9,6,9,26
35702.62,6.99,245366.0,117.0,1,2,2,2,0,8,19,9,13
67223.38,6.99,245366.0,117.0,1,2,2,2,0,8,20,9,14
70229.54,6.99,245366.0,117.0,1,2,2,2,0,8,22,9,17
35875.55,6.99,245366.0,117.0,1,2,2,2,0,8,27,9,21
47495.76,6.99,415980.0,112.0,1,2,2,2,0,9,3,9,28
56331.87,6.99,415980.0,112.0,1,2,2,2,0,9,4,10,1
12289.94,5.99,253666.0,117.0,1,2,1,2,0,8,19,9,4
30582.48,5.99,173639.0,105.0,1,2,1,2,0,9,7,9,24
41214.6,5.99,173639.0,105.0,1,2,1,2,0,9,9,9,25
42699.77,5.99,232358.0,113.0,1,2,1,1,0,8,19,9,17
46282.5,5.99,353486.0,78.0,1,2,1,1,0,9,2,10,1
49052.7,4.99,251268.0,115.0,1,1,2,1,0,8,19,9,10
49061.7,4.99,356696.0,125.0,1,1,2,1,0,9,6,9,28
22688.91,6.99,260432.0,117.0,1,3,1,2,0,8,19,9,4
36072.35,6.99,260432.0,117.0,1,3,1,2,0,8,20,9,5
47374.05,6.99,260432.0,117.0,1,3,1,2,0,8,28,9,13
48679.3,6.99,260432.0,117.0,1,3,1,2,0,8,31,9,17
11779.55,6.99,260432.0,117.0,1,3,1,2,0,8,31,9,17
59243.65,6.99,142382.0,104.0,1,3,1,2,0,9,3,9,19
36119.55,6.99,142382.0,104.0,1,3,1,2,0,9,9,9,25
47712.8,6.99,142382.0,104.0,1,3,1,2,0,9,13,10,1
22054.45,6.99,246197.0,122.0,1,1,1,3,0,8,19,9,4
12426.2,6.99,246197.0,122.0,1,1,1,3,0,8,26,9,11
22695.6,6.99,213100.0,112.0,1,1,1,3,0,9,2,9,18
22622.45,6.99,213100.0,112.0,1,1,1,3,0,9,11,9,27
41707.27,6.99,260432.0,117.0,1,3,1,2,0,8,19,9,10
32076.95,6.99,260432.0,117.0,1,3,1,2,0,8,31,9,19
11739.47,6.99,209843.0,101.0,1,3,1,2,0,9,6,9,25
43761.09,6.99,209843.0,101.0,1,3,1,2,0,9,14,10,3
41556.6,5.99,228480.0,119.0,1,3,1,3,0,8,19,9,4
59829.5,5.99,228480.0,119.0,1,3,1,3,0,8,30,9,17
42357.4,5.99,294227.0,127.0,1,3,1,3,0,9,9,9,25
59652.35,5.99,294227.0,127.0,1,3,1,3,0,9,14,10,1
19089.1,6.99,241371.0,125.0,1,2,4,3,0,8,19,9,4
19427.65,6.99,241371.0,125.0,1,2,4,3,0,8,26,9,11
30705.6,6.99,245998.0,132.0,1,2,4,3,0,9,4,9,20
39521.31,6.99,245998.0,132.0,1,2,4,3,0,9,10,9,28
20162.59,6.99,245998.0,132.0,1,2,4,3,0,9,14,10,2
16396.31,4.99,274147.0,117.0,1,3,1,2,0,8,19,9,4
13333.1,4.99,274147.0,117.0,1,3,1,2,0,8,20,9,5
31557.12,4.99,274147.0,117.0,1,3,1,2,0,8,29,9,14
39079.52,4.99,169898.0,106.0,1,3,1,2,0,9,6,9,24
12780.3,4.99,169898.0,106.0,1,3,1,2,0,9,7,9,24
20705.25,6.99,234489.0,117.0,1,1,3,2,0,8,19,9,4
16586.9,6.99,234489.0,117.0,1,1,3,2,0,8,26,9,11
1985.9,6.99,176763.0,97.0,1,1,3,2,1,9,12,10,5
21473.55,6.99,176763.0,97.0,1,1,3,2,0,9,15,10,2
24282.23,6.99,235928.0,113.0,1,2,2,1,0,8,19,9,4
40391.48,6.99,235928.0,113.0,1,2,2,1,0,8,19,9,4
20607.9,6.99,235928.0,113.0,1,2,2,1,0,8,20,9,5
16650.67,6.99,235928.0,113.0,1,2,2,1,0,8,29,9,14
17141.15,6.99,235928.0,113.0,1,2,2,1,0,8,30,9,17
1182.0,6.99,235928.0,113.0,1,2,2,1,0,8,30,10,5
21266.7,6.99,235928.0,113.0,1,2,2,1,0,8,30,9,17
20416.03,6.99,54855.0,116.0,1,2,2,1,0,9,3,9,19
41687.63,6.99,54855.0,116.0,1,2,2,1,0,9,12,9,28
17141.15,6.99,54855.0,116.0,1,2,2,1,0,9,14,10,1
24282.23,6.99,54855.0,116.0,1,2,2,1,0,9,14,10,1
22050.37,6.99,234489.0,115.0,1,1,1,2,0,8,19,9,6
43909.4,8.99,268258.0,119.0,1,3,2,3,0,8,19,9,5
37259.185,8.99,268258.0,119.0,1,3,2,3,0,8,21,9,10
1182.0,8.99,268258.0,119.0,1,3,2,3,0,8,30,10,5
28145.52,8.99,268258.0,119.0,1,3,2,3,0,8,30,9,18
22996.35,8.99,268258.0,119.0,1,3,2,3,0,9,7,9,25
14062.8,8.99,268258.0,119.0,1,3,2,3,0,9,10,9,27
22940.95,8.99,268258.0,119.0,1,3,2,3,0,9,13,10,2
687.34,6.99,260432.0,117.0,1,3,3,2,1,8,19,10,9
52.8,6.99,260432.0,117.0,1,3,3,2,1,8,22,10,9
11502.85,6.99,260432.0,117.0,1,3,3,2,0,8,29,9,13
31482.5,11.99,263172.5,117.0,1,2,1,2,0,8,19,9,17
57473.25,11.99,217444.0,125.0,1,2,1,3,0,8,19,9,4
27294.75,11.99,217444.0,125.0,1,2,1,3,0,8,21,9,6
58773.0,11.99,217444.0,125.0,1,2,1,3,0,8,27,9,12
59272.05,11.99,217444.0,125.0,1,2,1,3,0,8,31,9,17
20956.8,11.99,183208.0,105.0,1,2,1,3,0,9,4,9,20
59271.3,11.99,183208.0,105.0,1,2,1,3,0,9,5,9,21
16230.4,11.99,183208.0,105.0,1,2,1,3,0,9,6,9,24
39514.2,11.99,183208.0,105.0,1,2,1,3,0,9,7,9,24
94677.52,5.99,232358.0,113.0,1,2,3,1,1,8,19,9,5
20977.81,5.99,232358.0,113.0,1,2,3,1,0,8,26,9,12
50155.47,5.99,232358.0,113.0,1,2,3,1,1,8,26,9,12
20326.7,5.99,232358.0,113.0,1,2,3,1,0,8,26,9,12
33436.98,5.99,232358.0,113.0,1,2,3,1,1,8,28,9,14
21208.81,5.99,76468.0,94.0,1,2,3,1,0,9,5,9,24
21208.81,5.99,76468.0,94.0,1,2,3,1,1,9,9,9,26
41770.21,5.99,76468.0,94.0,1,2,3,1,1,9,11,9,28
50155.47,5.99,76468.0,94.0,1,2,3,1,0,9,11,9,28
20767.95,8.99,232358.0,113.0,1,2,2,1,1,8,19,9,5
20767.95,8.99,232358.0,113.0,1,2,2,1,0,8,20,9,6
20910.7,8.99,232358.0,113.0,1,2,2,1,0,8,22,9,10
15595.37,8.99,232358.0,113.0,1,2,2,1,1,8,26,9,12
20910.7,8.99,232358.0,113.0,1,2,2,1,1,8,26,9,12
21137.13,8.99,232358.0,113.0,1,2,2,1,0,8,29,9,17
21219.77,8.99,400669.0,118.0,1,2,2,1,1,9,2,9,19
40501.96,5.99,247027.0,122.0,1,1,3,3,0,8,20,9,11
42639.69,5.99,247027.0,122.0,1,1,3,3,0,8,28,9,19
21284.13,5.99,336626.0,109.0,1,1,3,3,0,9,2,9,25
36591.08,5.99,336626.0,109.0,1,1,3,3,0,9,10,10,2
42395.23,5.99,336626.0,109.0,1,1,3,3,0,9,11,10,3
31874.05,5.99,236787.5,115.0,1,1,2,2,0,8,20,9,5
39127.05,4.99,274147.0,117.0,1,3,1,2,0,8,20,9,5
46043.9,4.99,274147.0,117.0,1,3,1,2,0,8,26,9,11
23229.0,4.99,274147.0,117.0,1,3,1,2,0,8,30,9,17
39846.5,4.99,1032413.0,93.0,1,3,1,2,0,9,13,10,1
21418.81,6.99,246197.0,122.0,1,1,2,3,0,8,20,9,11
17317.76,6.99,246197.0,122.0,1,1,2,3,0,8,23,9,14
43776.02,6.99,246197.0,122.0,1,1,2,3,0,8,30,9,21
17455.88,6.99,197987.0,121.0,1,1,2,3,0,9,2,9,24
43776.02,6.99,197987.0,121.0,1,1,2,3,0,9,2,9,24
17317.76,6.99,197987.0,121.0,1,1,2,3,0,9,3,9,25
43913.85,6.99,197987.0,121.0,1,1,2,3,0,9,4,9,26
22610.83,6.99,197987.0,121.0,1,1,2,3,0,9,5,9,27
21956.92,6.99,197987.0,121.0,1,1,2,3,0,9,9,10,1
43913.85,6.99,197987.0,121.0,1,1,2,3,0,9,9,10,1
20122.88,6.99,235583.5,119.0,1,3,2,3,0,8,20,9,14
20122.88,6.99,235583.5,119.0,1,3,2,3,0,8,20,9,14
20787.04,6.99,235583.5,119.0,1,3,2,3,0,8,31,9,25
20789.76,6.99,119757.0,93.0,1,3,2,3,0,9,13,10,8
8449.86,4.99,239337.0,115.0,1,1,1,2,0,8,20,9,4
47377.65,4.99,251268.0,115.0,1,1,1,1,0,8,20,10,2
89078.63,4.99,251268.0,115.0,1,1,1,1,0,8,23,10,5
87848.92,4.99,251268.0,115.0,1,1,1,1,0,8,28,10,10
140332.95,4.99,251268.0,115.0,1,1,1,1,0,8,28,10,10
204.6,11.99,243030.0,115.0,1,1,2,2,0,8,20,9,29
34940.85,11.99,243030.0,115.0,1,1,2,2,0,8,29,9,13
276.23,4.99,239337.0,115.0,1,1,1,2,0,8,20,9,27
76131.3,4.99,239337.0,115.0,1,1,1,2,0,8,22,9,6
34677.1,4.99,239337.0,115.0,1,1,1,2,0,8,26,9,11
53709.05,4.99,239337.0,115.0,1,1,1,2,0,8,29,9,13
38349.6,4.99,365250.0,116.0,1,1,1,2,0,9,2,9,17
60333.0,4.99,365250.0,116.0,1,1,1,2,0,9,13,9,28
33529.9,4.99,220230.0,125.0,1,2,3,3,0,8,20,9,5
37373.05,4.99,132078.0,111.0,1,2,3,3,0,9,6,9,24
61350.77,6.99,235583.5,119.0,1,3,6,3,0,8,20,9,10
61414.3,6.99,349431.0,97.0,1,3,6,3,0,9,9,10,1
52950.6,5.99,236787.5,115.0,1,1,3,2,0,8,20,9,4
